datetime,temp,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
2026-02-01 11:00:00,26.9,80.2,0.0,29.5,23.4,50.4,1014.0,58.1,
2026-02-01 12:00:00,27.0,79.73,0.0,27.0,22.7,43.0,1013.0,50.0,
2026-02-01 13:00:00,27.1,80.23,0.1,24.8,24.5,37.9,1012.0,68.6,
2026-02-01 14:00:00,27.0,81.68,0.0,25.9,28.1,37.6,1011.0,91.5,
2026-02-01 15:00:00,26.9,83.16,0.4,38.2,30.6,41.2,1011.0,93.3,
2026-02-01 16:00:00,26.4,86.68,0.2,37.4,30.6,37.2,1012.0,92.4,
2026-02-01 17:00:00,26.4,86.68,0.1,38.2,32.4,37.7,1012.0,72.1,
2026-02-01 18:00:00,26.0,86.64,0.0,39.2,30.6,29.5,1012.0,53.5,
2026-02-01 19:00:00,26.2,85.11,0.0,38.5,32.8,34.7,1013.0,70.1,
2026-02-01 20:00:00,26.4,84.62,0.0,41.0,35.3,41.5,1013.0,83.7,
2026-02-01 21:00:00,26.3,84.61,0.3,44.3,34.9,46.7,1013.0,97.8,
2026-02-01 22:00:00,26.3,85.12,0.3,45.0,32.0,46.7,1014.0,100.0,
2026-02-01 23:00:00,26.2,85.62,0.1,42.8,29.5,43.0,1014.0,99.9,
2026-02-02 00:00:00,26.1,86.65,0.0,41.8,29.2,42.6,1013.0,94.7,
2026-02-02 01:00:00,26.0,87.17,0.0,38.9,29.5,43.9,1013.0,93.8,
2026-02-02 02:00:00,25.9,87.16,0.1,36.7,29.5,44.3,1012.0,82.3,
2026-02-02 03:00:00,25.9,86.63,0.4,38.5,28.8,48.7,1012.0,81.8,
2026-02-02 04:00:00,26.1,85.1,0.5,37.8,29.5,55.5,1012.0,73.6,
2026-02-02 05:00:00,26.2,84.09,0.9,39.2,29.2,58.2,1012.0,63.7,
2026-02-02 06:00:00,26.0,85.6,0.4,39.6,29.2,49.2,1013.0,82.2,
2026-02-02 07:00:00,26.1,84.59,0.7,38.9,31.7,52.9,1014.0,61.3,
2026-02-02 08:00:00,26.2,84.09,0.4,38.5,31.7,56.8,1014.0,92.5,
2026-02-02 09:00:00,26.4,82.6,0.1,38.2,29.5,56.1,1015.0,68.4,
2026-02-02 10:00:00,26.5,82.11,0.1,38.5,27.7,55.2,1015.0,78.4,
2026-02-02 11:00:00,26.6,81.63,0.1,37.8,29.9,52.8,1014.0,90.0,
2026-02-02 12:00:00,26.8,81.66,0.0,34.9,29.9,52.5,1014.0,97.4,
2026-02-02 13:00:00,26.7,82.14,0.1,31.3,29.9,44.3,1013.0,98.6,
2026-02-02 14:00:00,26.4,83.6,0.2,32.4,30.6,41.8,1012.0,99.5,
2026-02-02 15:00:00,26.3,84.1,1.5,41.0,29.9,44.3,1012.0,99.5,
2026-02-02 16:00:00,26.4,84.62,1.6,39.6,31.3,45.3,1012.0,99.1,
2026-02-02 17:00:00,26.1,85.61,1.9,41.4,30.6,48.3,1013.0,100.0,
2026-02-02 18:00:00,26.2,85.62,1.5,41.4,26.6,43.6,1013.0,100.0,
2026-02-02 19:00:00,26.3,85.12,0.7,40.7,28.4,46.3,1014.0,99.8,
2026-02-02 20:00:00,26.4,84.62,0.2,42.8,29.5,43.9,1014.0,97.2,
2026-02-02 21:00:00,26.3,85.12,0.1,45.4,31.0,39.1,1015.0,99.6,
2026-02-02 22:00:00,26.0,86.64,0.0,46.1,31.0,38.6,1015.0,100.0,
2026-02-02 23:00:00,25.9,87.69,0.0,45.7,32.0,38.0,1015.0,100.0,
2026-02-03 00:00:00,25.8,87.68,0.0,43.6,32.8,37.3,1014.0,100.0,
2026-02-03 01:00:00,25.8,87.68,0.0,42.5,34.2,38.2,1014.0,100.0,
2026-02-03 02:00:00,25.8,87.15,0.0,42.5,37.1,41.6,1013.0,100.0,
2026-02-03 03:00:00,26.0,85.09,0.2,48.6,34.6,40.6,1013.0,100.0,
2026-02-03 04:00:00,26.2,82.08,0.3,45.7,33.8,40.7,1013.0,100.0,
2026-02-03 05:00:00,26.2,82.08,0.1,43.9,33.1,44.3,1013.0,99.5,
2026-02-03 06:00:00,26.2,83.08,0.0,44.3,32.0,37.9,1014.0,100.0,
2026-02-03 07:00:00,26.2,82.58,0.0,45.7,34.2,41.4,1014.0,98.1,
2026-02-03 08:00:00,26.3,81.59,0.0,45.7,33.8,41.4,1015.0,100.0,
2026-02-03 09:00:00,26.4,81.11,0.0,44.6,33.1,40.6,1015.0,100.0,
2026-02-03 10:00:00,26.4,80.62,0.0,43.2,33.5,38.9,1015.0,100.0,
2026-02-03 11:00:00,26.5,79.67,0.0,42.1,33.5,37.0,1015.0,100.0,
2026-02-03 12:00:00,26.7,78.73,0.0,41.0,32.4,35.9,1014.0,100.0,
2026-02-03 13:00:00,26.8,78.27,0.0,38.2,29.9,33.1,1013.0,100.0,
2026-02-03 14:00:00,26.9,78.28,0.0,35.6,27.7,30.1,1013.0,100.0,
2026-02-03 15:00:00,26.9,78.76,0.0,35.3,27.4,26.2,1012.0,100.0,
2026-02-03 16:00:00,27.0,78.3,0.0,33.8,28.8,28.8,1012.0,100.0,
2026-02-03 17:00:00,27.0,78.3,0.0,34.2,29.9,35.2,1012.0,100.0,
2026-02-03 18:00:00,26.7,79.69,0.0,36.7,25.6,27.3,1013.0,100.0,
2026-02-03 19:00:00,26.6,79.2,0.0,38.9,28.1,29.5,1014.0,100.0,
2026-02-03 20:00:00,26.4,80.14,0.0,41.8,31.0,32.7,1014.0,99.6,
2026-02-03 21:00:00,26.2,81.09,0.0,43.6,31.7,35.9,1015.0,97.1,
2026-02-03 22:00:00,25.9,83.04,0.1,43.9,32.8,40.2,1014.0,95.5,
2026-02-03 23:00:00,25.7,84.03,0.1,44.3,32.4,42.9,1014.0,95.4,
2026-02-04 00:00:00,25.6,84.53,0.1,44.3,31.7,43.6,1014.0,91.7,
2026-02-04 01:00:00,25.7,84.03,0.1,43.2,31.7,43.3,1013.0,89.4,
2026-02-04 02:00:00,25.8,82.53,0.0,43.6,33.1,44.2,1013.0,90.0,
2026-02-04 03:00:00,25.8,82.53,0.0,43.6,32.8,43.4,1012.0,90.1,
2026-02-04 04:00:00,25.8,81.53,0.0,43.2,32.0,41.3,1012.0,95.5,
2026-02-04 05:00:00,25.7,81.52,0.0,42.1,31.7,40.5,1013.0,98.2,
2026-02-04 06:00:00,25.9,77.66,0.0,41.4,28.1,35.1,1013.0,96.0,
2026-02-04 07:00:00,25.9,77.19,0.0,40.3,28.4,35.5,1014.0,90.7,
2026-02-04 08:00:00,26.0,76.73,0.0,39.6,28.1,37.1,1014.0,70.4,
2026-02-04 09:00:00,26.0,76.73,0.0,39.2,27.0,39.0,1014.0,66.7,
2026-02-04 10:00:00,26.1,76.75,0.0,38.2,26.6,39.4,1014.0,60.1,
2026-02-04 11:00:00,26.3,75.85,0.0,37.4,27.0,34.7,1013.0,10.0,
2026-02-04 12:00:00,26.7,72.73,0.0,37.4,26.3,30.8,1013.0,19.5,
2026-02-04 13:00:00,27.1,70.17,0.0,36.0,23.8,23.3,1012.0,90.7,
2026-02-04 14:00:00,27.1,72.36,0.0,31.7,22.0,13.1,1011.0,98.7,
2026-02-04 15:00:00,27.1,74.6,0.0,28.1,22.0,8.6,1011.0,45.6,
2026-02-04 16:00:00,27.0,76.42,0.0,31.0,24.1,13.4,1011.0,47.9,
2026-02-04 17:00:00,27.0,78.3,0.0,35.3,28.8,22.8,1011.0,82.4,
2026-02-04 18:00:00,26.7,80.18,0.0,38.5,29.2,24.1,1012.0,97.6,
2026-02-04 19:00:00,26.4,80.62,0.0,42.8,29.5,23.8,1013.0,97.7,
2026-02-04 20:00:00,26.2,81.58,0.1,44.6,31.3,28.2,1013.0,99.8,
2026-02-04 21:00:00,25.9,83.55,0.0,44.6,31.3,32.6,1013.0,99.7,
2026-02-04 22:00:00,25.8,84.05,0.0,43.9,31.0,33.7,1013.0,99.8,
2026-02-04 23:00:00,25.7,84.55,0.0,42.8,31.7,35.7,1013.0,100.0,
2026-02-05 00:00:00,25.6,85.57,0.0,41.8,32.0,35.5,1012.0,100.0,
2026-02-05 01:00:00,25.6,85.05,0.0,41.4,32.0,34.4,1012.0,100.0,
2026-02-05 02:00:00,25.5,85.56,0.0,41.0,31.7,34.8,1011.0,100.0,
2026-02-05 03:00:00,25.6,84.53,0.0,41.4,31.0,34.0,1011.0,100.0,
2026-02-05 04:00:00,25.6,84.53,0.0,40.3,31.3,32.3,1011.0,100.0,
2026-02-05 05:00:00,25.6,84.53,0.0,41.8,32.4,33.2,1011.0,100.0,
2026-02-05 06:00:00,25.8,83.54,0.1,43.2,32.4,33.5,1012.0,100.0,
2026-02-05 07:00:00,25.9,83.04,0.0,43.9,33.5,31.1,1012.0,100.0,
2026-02-05 08:00:00,26.0,83.06,0.0,43.9,35.3,27.5,1013.0,100.0,
2026-02-05 09:00:00,26.0,83.06,0.0,44.3,36.7,27.0,1013.0,100.0,
2026-02-05 10:00:00,26.0,83.06,0.0,43.2,37.1,27.4,1012.0,100.0,
2026-02-05 11:00:00,26.1,83.07,0.0,43.6,36.7,28.2,1012.0,100.0,
2026-02-05 12:00:00,26.2,83.08,0.0,41.8,35.6,26.0,1011.0,100.0,
2026-02-05 13:00:00,26.4,82.6,0.0,38.5,33.5,19.7,1010.0,100.0,
2026-02-05 14:00:00,26.4,83.6,0.0,39.2,32.4,8.8,1009.0,100.0,
2026-02-05 15:00:00,26.0,86.12,0.0,44.3,34.2,5.5,1009.0,100.0,
2026-02-05 16:00:00,26.0,85.09,0.1,46.8,35.6,12.4,1009.0,100.0,
2026-02-05 17:00:00,25.9,85.08,0.4,49.3,37.8,17.5,1010.0,100.0,
2026-02-05 18:00:00,26.1,83.57,0.7,52.9,30.2,6.9,1011.0,100.0,
2026-02-05 19:00:00,26.2,82.58,1.1,54.0,32.8,4.5,1011.0,100.0,
2026-02-05 20:00:00,25.9,84.57,1.2,54.0,38.5,9.7,1012.0,100.0,
2026-02-05 21:00:00,25.6,86.61,2.8,55.4,42.8,19.0,1012.0,100.0,
2026-02-05 22:00:00,25.5,88.18,5.4,54.7,42.8,20.5,1012.0,100.0,
2026-02-05 23:00:00,25.6,87.66,3.8,58.3,41.4,18.4,1012.0,100.0,
2026-02-06 00:00:00,25.6,87.66,1.4,58.7,40.7,18.2,1011.0,100.0,
2026-02-06 01:00:00,25.5,87.65,0.6,52.6,43.2,20.4,1010.0,100.0,
2026-02-06 02:00:00,25.9,86.63,0.4,52.2,42.8,21.9,1009.0,100.0,
2026-02-06 03:00:00,26.1,86.65,0.4,59.8,42.1,22.0,1008.0,100.0,
2026-02-06 04:00:00,26.1,87.18,0.1,57.2,43.6,24.8,1008.0,100.0,
2026-02-06 05:00:00,26.2,86.66,0.0,56.9,41.8,27.8,1009.0,100.0,
2026-02-06 06:00:00,26.3,85.12,0.1,57.6,37.4,13.3,1009.0,100.0,
2026-02-06 07:00:00,26.1,87.7,0.2,54.0,38.9,9.9,1009.0,99.6,
2026-02-06 08:00:00,26.1,88.23,0.2,50.0,38.5,19.8,1010.0,100.0,
2026-02-06 09:00:00,26.2,88.77,0.2,46.4,39.2,33.2,1010.0,100.0,
2026-02-06 10:00:00,26.5,87.74,0.2,47.9,35.6,39.5,1010.0,99.0,
2026-02-06 11:00:00,26.7,87.75,0.1,43.6,34.6,45.6,1009.0,100.0,
2026-02-06 12:00:00,26.8,87.24,0.1,40.0,30.2,45.3,1008.0,100.0,
2026-02-06 13:00:00,27.0,86.22,0.1,36.7,32.8,53.1,1007.0,100.0,
2026-02-06 14:00:00,26.8,86.2,0.1,38.2,31.0,57.0,1007.0,100.0,
2026-02-06 15:00:00,26.7,86.71,4.0,46.8,29.2,60.7,1006.0,100.0,
2026-02-06 16:00:00,26.7,86.71,4.0,44.6,27.7,62.2,1006.0,100.0,
2026-02-06 17:00:00,26.8,86.2,2.2,40.3,27.0,65.7,1007.0,100.0,
2026-02-06 18:00:00,26.0,89.83,1.1,36.7,26.3,39.5,1008.0,100.0,
2026-02-06 19:00:00,26.1,89.3,0.5,35.3,25.6,42.9,1008.0,100.0,
2026-02-06 20:00:00,26.2,88.24,0.5,37.8,24.8,48.7,1009.0,99.5,
2026-02-06 21:00:00,26.2,88.24,0.1,37.8,22.0,54.2,1010.0,100.0,
2026-02-06 22:00:00,26.1,89.3,0.0,38.5,21.2,62.0,1010.0,100.0,
2026-02-06 23:00:00,26.2,88.24,0.0,41.8,21.6,76.9,1010.0,100.0,
2026-02-07 00:00:00,26.2,88.77,0.0,42.1,22.3,85.2,1009.0,99.1,
2026-02-07 01:00:00,26.3,87.19,0.0,39.2,23.0,95.6,1008.0,98.1,
2026-02-07 02:00:00,26.3,87.19,0.0,37.4,23.4,106.3,1008.0,99.5,
2026-02-07 03:00:00,26.3,86.67,0.0,30.2,23.4,119.4,1008.0,100.0,
2026-02-07 04:00:00,26.3,86.67,0.0,30.2,24.5,128.4,1008.0,100.0,
2026-02-07 05:00:00,26.4,86.16,0.0,30.6,24.8,135.0,1008.0,99.4,
2026-02-07 06:00:00,26.3,87.19,0.0,30.6,14.8,136.1,1009.0,97.5,
2026-02-07 07:00:00,26.3,87.19,0.0,29.2,14.4,139.4,1010.0,97.5,
2026-02-07 08:00:00,26.4,86.68,0.0,27.7,14.4,138.9,1010.0,26.0,
2026-02-07 09:00:00,26.5,86.17,0.0,27.7,15.5,133.8,1010.0,5.3,
2026-02-07 10:00:00,26.6,86.18,0.0,27.4,15.8,131.3,1011.0,5.1,
2026-02-07 11:00:00,26.7,85.67,0.0,26.6,15.8,133.7,1010.0,7.6,
2026-02-07 12:00:00,26.8,85.17,0.0,25.9,15.1,134.4,1009.0,16.3,
2026-02-07 13:00:00,26.9,85.69,0.0,24.5,14.0,131.5,1009.0,37.1,
2026-02-07 14:00:00,26.9,86.21,0.0,23.4,14.0,125.4,1008.0,61.4,
2026-02-07 15:00:00,27.0,86.74,0.0,18.7,13.3,130.7,1007.0,82.8,
2026-02-07 16:00:00,26.9,87.77,0.0,19.1,13.0,122.9,1008.0,82.1,
2026-02-07 17:00:00,26.9,88.3,0.0,18.7,11.5,135.6,1008.0,76.9,
2026-02-07 18:00:00,27.2,85.21,0.0,18.4,11.2,157.4,1008.0,74.0,
2026-02-07 19:00:00,27.0,86.74,0.0,16.9,6.1,171.3,1009.0,55.8,
2026-02-07 20:00:00,26.9,87.25,0.0,15.1,4.0,131.2,1010.0,41.4,
2026-02-07 21:00:00,26.8,86.72,0.0,16.6,6.5,104.5,1010.0,40.0,
2026-02-07 22:00:00,26.6,86.7,0.2,17.3,5.0,114.0,1010.0,66.5,
2026-02-07 23:00:00,26.2,88.77,0.6,19.8,4.3,113.7,1010.0,94.9,
2026-02-08 00:00:00,25.9,88.21,0.9,19.4,3.2,111.5,1010.0,99.4,
2026-02-08 01:00:00,25.9,88.21,0.2,16.9,2.5,106.2,1009.0,98.8,
2026-02-08 02:00:00,26.1,87.18,0.0,14.0,2.2,191.0,1009.0,96.2,
2026-02-08 03:00:00,26.2,86.66,0.6,9.7,6.5,177.9,1009.0,98.6,
2026-02-08 04:00:00,25.9,87.16,0.0,9.4,5.0,152.4,1009.0,100.0,
2026-02-08 05:00:00,25.9,87.16,0.0,8.6,5.4,136.1,1009.0,97.8,
2026-02-08 06:00:00,26.4,85.64,0.0,10.1,6.1,122.6,1009.0,98.1,
2026-02-08 07:00:00,26.5,85.65,0.0,14.4,8.3,133.7,1010.0,98.5,
2026-02-08 08:00:00,26.6,85.15,0.0,18.0,8.3,150.0,1011.0,99.5,
2026-02-08 09:00:00,26.7,85.16,0.0,18.4,7.2,175.5,1012.0,98.0,
2026-02-08 10:00:00,26.8,84.66,0.0,16.9,5.8,195.6,1012.0,97.3,
2026-02-08 11:00:00,26.9,84.16,0.0,14.8,6.1,207.4,1011.0,99.3,
2026-02-08 12:00:00,27.0,83.17,0.0,12.6,6.1,229.8,1010.0,99.4,
2026-02-08 13:00:00,27.1,82.19,0.0,9.0,3.2,290.8,1010.0,100.0,
2026-02-08 14:00:00,27.2,81.71,0.0,7.9,5.0,341.4,1009.0,97.6,
2026-02-08 15:00:00,27.1,82.68,0.0,10.1,4.7,1.7,1009.0,95.6,
2026-02-08 16:00:00,27.2,82.69,0.0,9.7,5.0,24.2,1009.0,99.4,
2026-02-08 17:00:00,27.2,82.2,0.0,9.7,4.0,6.4,1010.0,96.4,
2026-02-08 18:00:00,27.4,83.22,0.0,9.7,13.3,28.4,1010.0,99.4,
2026-02-08 19:00:00,27.3,84.21,0.0,11.5,11.5,21.9,1010.0,96.8,
2026-02-08 20:00:00,27.2,85.21,0.0,10.4,14.4,10.8,1011.0,97.6,
2026-02-08 21:00:00,27.0,87.26,0.0,11.9,18.0,17.7,1012.0,96.8,
2026-02-08 22:00:00,26.5,89.33,0.2,15.8,20.9,30.1,1012.0,94.2,
2026-02-08 23:00:00,26.3,89.31,0.4,16.9,19.1,46.3,1012.0,97.3,
2026-02-09 00:00:00,26.0,89.83,0.4,18.4,20.9,60.0,1012.0,97.9,
2026-02-09 01:00:00,25.8,89.81,0.7,20.5,21.2,68.9,1011.0,92.7,
2026-02-09 02:00:00,25.9,87.16,0.9,22.3,20.9,70.0,1010.0,98.7,
2026-02-09 03:00:00,26.0,86.64,0.2,27.7,21.2,67.8,1010.0,99.9,
2026-02-09 04:00:00,26.1,86.13,0.1,29.9,23.4,64.8,1010.0,97.7,
2026-02-09 05:00:00,26.1,86.65,0.1,32.4,24.5,65.9,1011.0,97.7,
2026-02-09 06:00:00,26.4,82.6,0.2,33.1,23.4,65.5,1011.0,97.9,
2026-02-09 07:00:00,26.3,84.1,0.2,32.0,23.4,64.5,1012.0,96.5,
2026-02-09 08:00:00,26.2,84.09,0.4,30.2,25.6,61.0,1013.0,96.3,
2026-02-09 09:00:00,26.4,83.1,0.2,28.8,26.6,57.9,1013.0,98.1,
2026-02-09 10:00:00,26.4,82.6,0.2,27.4,29.9,55.1,1013.0,93.9,
2026-02-09 11:00:00,26.3,83.59,0.4,26.3,34.6,51.8,1012.0,99.0,
2026-02-09 12:00:00,26.3,84.1,0.1,27.0,38.2,48.5,1012.0,98.6,
2026-02-09 13:00:00,26.2,84.6,0.2,32.0,40.3,43.4,1011.0,97.0,
2026-02-09 14:00:00,26.2,84.09,0.2,35.6,42.8,40.4,1010.0,97.1,
2026-02-09 15:00:00,26.5,82.61,0.3,58.7,40.7,38.9,1010.0,100.0,
2026-02-09 16:00:00,26.6,82.13,0.4,55.4,39.6,34.8,1010.0,100.0,
2026-02-09 17:00:00,26.6,82.13,0.7,53.3,38.2,33.5,1011.0,100.0,
2026-02-09 18:00:00,25.9,83.55,1.2,51.5,35.6,25.8,1011.0,100.0,
2026-02-09 19:00:00,26.0,83.06,1.4,51.5,36.0,28.7,1012.0,100.0,
2026-02-09 20:00:00,26.1,82.57,1.4,51.8,36.4,33.8,1013.0,99.6,
2026-02-09 21:00:00,26.2,82.58,0.9,52.9,36.7,38.8,1013.0,100.0,
2026-02-09 22:00:00,26.3,82.59,0.3,52.9,37.4,42.2,1013.0,100.0,
2026-02-09 23:00:00,26.2,83.58,0.2,51.5,36.7,41.0,1013.0,100.0,
2026-02-10 00:00:00,26.2,83.58,0.3,50.0,37.8,38.5,1013.0,100.0,
2026-02-10 01:00:00,26.1,84.08,0.3,50.4,38.2,36.1,1012.0,100.0,
2026-02-10 02:00:00,26.1,83.07,0.4,49.7,38.5,29.9,1012.0,100.0,
2026-02-10 03:00:00,26.2,82.58,1.7,52.6,39.6,25.0,1012.0,100.0,
2026-02-10 04:00:00,26.1,84.08,1.9,55.4,41.4,23.9,1012.0,100.0,
2026-02-10 05:00:00,25.9,85.6,2.3,58.3,43.9,29.6,1012.0,100.0,
2026-02-10 06:00:00,25.8,85.07,2.7,60.5,40.3,29.0,1013.0,99.6,
2026-02-10 07:00:00,26.0,84.07,2.4,61.2,37.4,34.8,1014.0,99.6,
2026-02-10 08:00:00,25.9,84.57,2.1,61.2,36.7,40.3,1015.0,100.0,
2026-02-10 09:00:00,26.1,84.08,2.4,57.2,36.0,45.4,1015.0,100.0,
2026-02-10 10:00:00,26.1,84.08,3.2,56.9,33.5,47.9,1015.0,100.0,
2026-02-10 11:00:00,26.4,82.1,2.9,53.3,31.3,45.6,1014.0,100.0,
2026-02-10 12:00:00,26.4,82.6,2.0,50.8,30.6,39.1,1014.0,100.0,
2026-02-10 13:00:00,26.4,83.1,1.3,49.3,32.0,38.6,1013.0,100.0,
2026-02-10 14:00:00,26.5,84.12,0.4,45.4,32.0,40.8,1012.0,100.0,
2026-02-10 15:00:00,26.7,83.64,5.8,44.6,33.8,39.5,1012.0,100.0,
2026-02-10 16:00:00,26.6,84.64,6.7,47.5,35.3,34.4,1012.0,100.0,
2026-02-10 17:00:00,26.5,85.65,7.6,49.0,32.0,32.4,1012.0,100.0,
2026-02-10 18:00:00,26.1,86.13,6.1,48.2,33.5,39.0,1013.0,100.0,
2026-02-10 19:00:00,26.3,86.15,2.9,46.4,34.9,51.8,1014.0,100.0,
2026-02-10 20:00:00,26.5,85.14,0.7,43.9,34.6,60.3,1014.0,96.4,
2026-02-10 21:00:00,26.6,83.12,0.1,40.0,32.8,62.0,1014.0,99.8,
2026-02-10 22:00:00,26.6,81.14,0.0,36.7,31.7,61.0,1013.0,100.0,
2026-02-10 23:00:00,26.5,80.15,0.0,34.9,28.4,57.2,1013.0,100.0,
2026-02-11 00:00:00,26.5,80.15,0.0,32.4,28.8,57.2,1013.0,100.0,24.1
2026-02-11 01:00:00,26.3,82.09,0.1,30.2,27.7,64.0,1012.0,100.0,24.1
2026-02-11 02:00:00,25.9,85.6,0.2,29.2,26.3,64.2,1012.0,99.6,24.1
2026-02-11 03:00:00,25.8,87.15,0.6,34.2,24.1,63.2,1012.0,98.3,24.1
2026-02-11 04:00:00,26.0,86.12,0.0,31.0,23.0,60.0,1012.0,95.4,24.1
2026-02-11 05:00:00,26.2,85.62,0.0,29.9,23.0,61.4,1013.0,96.2,24.1
2026-02-11 06:00:00,26.2,85.62,0.0,31.0,22.0,55.1,1014.0,96.7,24.1
2026-02-11 07:00:00,26.4,84.62,0.0,30.6,22.3,48.6,1014.0,99.3,24.1
2026-02-11 08:00:00,26.6,83.63,0.0,29.5,24.5,48.6,1015.0,99.4,10.4
2026-02-11 09:00:00,26.7,83.64,0.1,31.0,23.4,53.3,1015.0,100.0,18.1
2026-02-11 10:00:00,26.7,84.14,0.1,32.0,25.2,53.2,1015.0,100.0,24.1
2026-02-11 11:00:00,26.5,85.14,0.2,31.7,23.8,52.2,1015.0,100.0,24.1
2026-02-11 12:00:00,26.3,86.67,0.2,30.6,21.6,42.7,1013.0,99.6,24.1
2026-02-11 13:00:00,26.2,87.71,0.1,29.9,21.2,37.5,1013.0,99.5,20.0
2026-02-11 14:00:00,26.4,87.2,0.0,25.9,23.0,31.7,1012.0,100.0,24.1
2026-02-11 15:00:00,26.6,86.18,0.1,33.1,27.0,33.6,1012.0,97.7,19.0
2026-02-11 16:00:00,26.6,86.18,0.2,34.9,27.7,39.8,1011.0,95.6,24.1
2026-02-11 17:00:00,26.3,88.25,0.1,38.2,29.2,47.7,1012.0,95.1,6.6
2026-02-11 18:00:00,26.9,83.16,0.0,37.8,24.5,37.6,1012.0,99.4,14.6
2026-02-11 19:00:00,26.9,83.66,0.0,36.0,25.6,41.0,1012.0,100.0,15.8
2026-02-11 20:00:00,26.8,84.15,0.0,36.0,23.8,42.2,1013.0,99.1,24.1
2026-02-11 21:00:00,26.7,85.16,0.0,36.0,24.8,42.6,1013.0,95.8,17.3
2026-02-11 22:00:00,26.5,86.17,0.0,36.0,25.2,45.4,1013.0,94.8,16.3
2026-02-11 23:00:00,26.5,86.17,0.0,35.3,22.7,50.7,1013.0,84.4,15.4
2026-02-12 00:00:00,26.4,86.16,0.1,34.2,20.9,53.9,1013.0,91.7,16.2
2026-02-12 01:00:00,26.4,85.64,0.1,34.2,22.0,54.1,1012.0,91.7,24.1
2026-02-12 02:00:00,26.3,86.67,0.0,34.6,22.7,57.0,1011.0,91.0,9.3
2026-02-12 03:00:00,26.3,86.15,0.4,33.1,25.9,57.6,1011.0,95.1,8.4
2026-02-12 04:00:00,26.3,86.15,0.2,34.2,25.6,56.0,1011.0,96.8,14.4
2026-02-12 05:00:00,26.2,87.19,0.5,34.9,25.6,51.8,1011.0,99.7,13.6
2026-02-12 06:00:00,25.9,88.75,0.7,33.5,20.5,49.5,1012.0,100.0,5.9
2026-02-12 07:00:00,25.8,89.27,0.9,33.1,21.2,53.7,1012.0,100.0,15.6
2026-02-12 08:00:00,26.1,87.18,0.6,34.6,22.3,54.7,1013.0,100.0,17.8
2026-02-12 09:00:00,26.2,87.19,0.2,33.5,22.3,50.5,1013.0,94.1,17.1
2026-02-12 10:00:00,26.4,86.68,0.0,32.4,22.7,38.0,1013.0,78.6,11.2
2026-02-12 11:00:00,26.6,85.66,0.0,32.0,25.9,32.8,1012.0,51.4,13.2
2026-02-12 12:00:00,26.8,84.15,0.0,34.2,28.1,33.5,1012.0,32.5,16.6
2026-02-12 13:00:00,26.9,83.66,0.0,32.4,26.6,31.3,1011.0,36.8,24.1
2026-02-12 14:00:00,27.0,83.67,0.0,31.0,25.2,27.4,1010.0,78.7,24.1
2026-02-12 15:00:00,27.0,84.18,0.0,32.8,25.6,26.8,1009.0,68.7,24.1
2026-02-12 16:00:00,27.0,85.19,0.0,33.1,26.6,24.8,1010.0,84.4,24.1
2026-02-12 17:00:00,27.0,85.7,0.0,33.1,26.3,24.3,1010.0,88.1,24.1
2026-02-12 18:00:00,27.1,86.23,0.0,32.8,24.5,19.7,1010.0,94.2,15.4
2026-02-12 19:00:00,27.1,86.23,0.0,34.2,28.1,23.4,1011.0,98.3,16.7
2026-02-12 20:00:00,26.9,87.25,0.0,37.1,29.5,25.5,1012.0,100.0,22.2
2026-02-12 21:00:00,26.8,87.24,0.0,38.2,32.4,31.5,1012.0,100.0,15.8
2026-02-12 22:00:00,26.6,88.27,0.0,38.5,32.4,36.8,1012.0,100.0,24.1
2026-02-12 23:00:00,26.3,88.78,0.1,38.5,33.1,40.5,1012.0,99.1,24.1
2026-02-13 00:00:00,26.2,88.77,0.1,37.4,33.1,40.2,1011.0,100.0,14.6
2026-02-13 01:00:00,26.1,88.76,0.2,34.6,32.0,44.3,1011.0,100.0,4.6
2026-02-13 02:00:00,26.2,87.19,0.0,30.6,29.9,47.8,1010.0,97.4,19.5
2026-02-13 03:00:00,26.2,87.19,0.0,38.5,27.0,46.3,1010.0,99.5,13.6
2026-02-13 04:00:00,26.3,86.67,0.0,36.4,25.2,47.9,1010.0,100.0,7.3
2026-02-13 05:00:00,26.3,86.67,0.0,32.8,23.4,55.5,1010.0,100.0,10.0
2026-02-13 06:00:00,26.6,84.64,0.0,31.0,20.5,64.5,1010.0,100.0,11.6
2026-02-13 07:00:00,26.7,84.14,0.0,31.0,17.6,69.6,1012.0,100.0,19.9
2026-02-13 08:00:00,26.7,83.64,0.0,29.5,15.8,65.8,1012.0,100.0,24.1
2026-02-13 09:00:00,26.7,83.64,0.0,29.9,20.5,63.1,1012.0,100.0,24.1
2026-02-13 10:00:00,26.6,84.13,0.0,29.5,20.5,60.2,1012.0,100.0,24.1
2026-02-13 11:00:00,26.9,82.16,0.0,30.6,17.3,53.4,1011.0,100.0,24.1
2026-02-13 12:00:00,27.2,81.22,0.0,29.9,19.8,43.7,1010.0,100.0,24.1
2026-02-13 13:00:00,27.3,81.23,0.0,27.0,23.0,42.7,1009.0,100.0,24.1
2026-02-13 14:00:00,27.4,82.22,0.0,23.4,22.3,36.6,1009.0,100.0,24.1
